date,eq_count,max_magnitude,mean_depth_km,energy_log10,dispersion_km
2023-02-20,3,4.6,418.4393333333333,12.083077438168312,1700.547260706989
2023-02-21,0,,,,
2023-02-22,2,4.8,523.0585000000001,12.176434862436484,0.0
2023-02-23,3,4.8,517.83,12.232901311711837,12.730040533494757
2023-02-24,3,4.7,531.1303333333334,12.194221866731146,360.4226767625936
2023-02-25,1,4.5,455.562,11.55,0.0
2023-02-26,1,4.6,537.222,11.7,0.0
2023-02-27,2,5.6,482.5215,13.209615408440142,0.0
2023-02-28,1,4.6,374.407,11.7,0.0
2023-03-01,2,6.6,604.9345000000001,14.701222286527138,0.0
2023-03-02,1,4.7,514.264,11.85,0.0
2023-03-03,2,4.6,352.8905,11.932474080687586,0.0
2023-03-04,0,,,,
2023-03-05,2,4.6,573.048,11.932474080687586,0.0
2023-03-06,2,5.8,545.4335000000001,13.506829128312454,0.0
2023-03-07,0,,,,
2023-03-08,1,4.9,493.615,12.15,0.0
2023-03-09,0,,,,
2023-03-10,5,4.6,505.6876,12.345018400848009,3223.256577570401
2023-03-11,2,4.6,504.8195,12.00102999566398,0.0
2023-03-12,0,,,,
2023-03-13,2,4.8,589.45,12.131879480002064,0.0
2023-03-14,1,4.6,309.485,11.7,0.0
2023-03-15,1,4.5,534.512,11.55,0.0
2023-03-16,1,4.5,546.23,11.55,0.0
2023-03-17,0,,,,
2023-03-18,2,4.8,520.1985,12.176434862436484,0.0
2023-03-19,0,,,,
2023-03-20,1,4.5,597.933,11.55,0.0
2023-03-21,0,,,,
2023-03-22,0,,,,
2023-03-23,0,,,,
2023-03-24,1,4.5,467.734,11.55,0.0
2023-03-25,1,4.7,522.708,11.85,0.0
2023-03-26,0,,,,
2023-03-27,1,5.5,464.662,13.05,0.0
2023-03-28,0,,,,
2023-03-29,3,4.9,560.0163333333334,12.533077438168313,2880.1774412468685
2023-03-30,0,,,,
2023-03-31,0,,,,
2023-04-01,2,4.8,642.1825,12.232474080687586,0.0
2023-04-02,1,5.5,618.672,13.05,0.0
2023-04-03,0,,,,
2023-04-04,0,,,,
2023-04-05,2,5.1,557.8834999999999,12.501496942025229,0.0
2023-04-06,0,,,,
2023-04-07,1,4.5,504.706,11.55,0.0
2023-04-08,0,,,,
2023-04-09,1,4.5,542.486,11.55,0.0
2023-04-10,0,,,,
2023-04-11,0,,,,
2023-04-12,2,4.7,503.3655,12.026434862436489,0.0
2023-04-13,0,,,,
2023-04-14,2,7.0,587.525,15.301725525028791,0.0
2023-04-15,1,4.8,523.437,12.0,0.0
2023-04-16,0,,,,
2023-04-17,1,4.7,601.332,11.85,0.0
2023-04-18,2,6.7,509.5745,14.850217608323264,0.0
2023-04-19,0,,,,
2023-04-20,0,,,,
2023-04-21,1,4.5,361.235,11.55,0.0
2023-04-22,2,4.7,558.4304999999999,12.151029995663984,0.0
2023-04-23,2,4.5,521.265,11.851029995663982,0.0
2023-04-24,0,,,,
2023-04-25,1,4.5,551.404,11.55,0.0
2023-04-26,0,,,,
2023-04-27,0,,,,
2023-04-28,9,6.6,575.9626666666667,14.774027835006269,107.89182187614874
2023-04-29,0,,,,
2023-04-30,1,4.6,602.879,11.7,0.0
2023-05-01,2,5.6,541.705,13.209615408440142,0.0
2023-05-02,0,,,,
2023-05-03,0,,,,
2023-05-04,0,,,,
2023-05-05,1,5.0,581.478,12.3,0.0
2023-05-06,1,4.5,489.231,11.55,0.0
2023-05-07,1,4.6,519.193,11.7,0.0
2023-05-08,0,,,,
2023-05-09,0,,,,
2023-05-10,1,4.8,423.032,12.0,0.0
2023-05-11,1,4.7,605.065,11.85,0.0
2023-05-12,0,,,,
2023-05-13,1,4.6,541.529,11.7,0.0
2023-05-14,2,5.2,560.9259999999999,12.63707776445072,0.0
2023-05-15,2,4.5,580.986,11.851029995663982,0.0
2023-05-16,0,,,,
2023-05-17,0,,,,
2023-05-18,2,4.5,558.6655000000001,11.851029995663982,0.0
2023-05-19,0,,,,
2023-05-20,0,,,,
2023-05-21,0,,,,
2023-05-22,1,4.7,619.384,11.85,0.0
2023-05-23,1,4.8,456.024,12.0,0.0
2023-05-24,0,,,,
2023-05-25,1,4.5,495.862,11.55,0.0
2023-05-26,0,,,,
2023-05-27,0,,,,
2023-05-28,0,,,,
2023-05-29,1,4.8,627.666,12.0,0.0
2023-05-30,1,4.6,508.337,11.7,0.0
2023-05-31,1,4.5,566.52,11.55,0.0
2023-06-01,0,,,,
2023-06-02,3,4.5,474.41833333333335,12.027121254719663,2668.1766114981183
2023-06-03,0,,,,
2023-06-04,1,4.6,497.807,11.7,0.0
2023-06-05,1,4.5,479.909,11.55,0.0
2023-06-06,0,,,,
2023-06-07,1,4.5,572.002,11.55,0.0
2023-06-08,0,,,,
2023-06-09,0,,,,
2023-06-10,1,4.5,519.769,11.55,0.0
2023-06-11,0,,,,
2023-06-12,1,4.5,605.425,11.55,0.0
2023-06-13,3,4.8,547.1386666666667,12.314448527210144,41.207544129638265
2023-06-14,0,,,,
2023-06-15,0,,,,
2023-06-16,1,4.7,554.243,11.85,0.0
2023-06-17,1,5.6,417.083,13.2,0.0
2023-06-18,0,,,,
2023-06-19,1,4.6,480.873,11.7,0.0
2023-06-20,2,5.7,481.9045,13.38707776445072,0.0
2023-06-21,1,4.5,579.808,11.55,0.0
2023-06-22,0,,,,
2023-06-23,1,5.6,314.0,13.2,0.0
2023-06-24,0,,,,
2023-06-25,1,4.5,511.537,11.55,0.0
2023-06-26,0,,,,
2023-06-27,3,5.8,540.4833333333333,13.509637988432862,4034.5154785125
2023-06-28,2,4.6,548.09,11.932474080687586,0.0
2023-06-29,2,4.9,540.145,12.247322793708696,0.0
2023-06-30,1,4.6,552.869,11.7,0.0
2023-07-01,2,4.5,574.453,11.851029995663982,0.0
2023-07-02,1,4.5,436.53,11.55,0.0
2023-07-03,0,,,,
2023-07-04,2,4.6,454.645,11.932474080687586,0.0
2023-07-05,1,4.7,653.516,11.85,0.0
2023-07-06,0,,,,
2023-07-07,2,4.8,546.5840000000001,12.131879480002064,0.0
2023-07-08,2,4.6,352.0645,11.932474080687586,0.0
2023-07-09,0,,,,
2023-07-10,0,,,,
2023-07-11,1,4.6,501.407,11.7,0.0
2023-07-12,0,,,,
2023-07-13,1,5.2,436.153,12.6,0.0
2023-07-14,0,,,,
2023-07-15,0,,,,
2023-07-16,0,,,,
2023-07-17,0,,,,
2023-07-18,0,,,,
2023-07-19,2,4.7,554.127,12.082474080687588,0.0
2023-07-20,0,,,,
2023-07-21,0,,,,
2023-07-22,0,,,,
2023-07-23,0,,,,
2023-07-24,6,6.0,549.4133333333333,13.871875503450209,18.08692093930831
2023-07-25,2,5.6,467.693,13.218978441047732,0.0
2023-07-26,1,4.8,355.524,12.0,0.0
2023-07-27,1,5.4,401.132,12.900000000000002,0.0
2023-07-28,2,5.0,550.6514999999999,12.431879480002063,0.0
2023-07-29,0,,,,
2023-07-30,1,4.7,531.126,11.85,0.0
2023-07-31,0,,,,
2023-08-01,1,4.7,543.691,11.85,0.0
2023-08-02,2,5.8,565.7925,13.504845729795276,0.0
2023-08-03,2,4.9,597.8205,12.247322793708696,0.0
2023-08-04,1,5.5,575.691,13.05,0.0
2023-08-05,1,6.2,575.0,14.1,0.0
2023-08-06,0,,,,
2023-08-07,1,5.0,408.524,12.3,0.0
2023-08-08,0,,,,
2023-08-09,2,5.7,472.4,13.359615408440142,0.0
2023-08-10,1,4.5,555.881,11.55,0.0
2023-08-11,0,,,,
2023-08-12,0,,,,
2023-08-13,0,,,,
2023-08-14,1,4.5,553.243,11.55,0.0
2023-08-15,0,,,,
2023-08-16,2,4.5,536.568,11.851029995663982,0.0
2023-08-17,1,4.5,549.824,11.55,0.0
2023-08-18,2,4.6,516.0935000000001,12.00102999566398,0.0
2023-08-19,1,4.5,532.943,11.55,0.0
2023-08-20,0,,,,
2023-08-21,2,5.2,511.9195,12.651496942025233,0.0
2023-08-22,1,4.6,359.712,11.7,0.0
2023-08-23,2,6.2,482.978,14.104845729795278,0.0
2023-08-24,1,4.5,308.489,11.55,0.0
2023-08-25,0,,,,
2023-08-26,0,,,,
2023-08-27,0,,,,
2023-08-28,5,7.1,494.7418,15.455278378464302,3175.082673812544
2023-08-29,0,,,,
2023-08-30,0,,,,
2023-08-31,1,4.6,564.001,11.7,0.0
2023-09-01,0,,,,
2023-09-02,2,4.7,431.21,12.026434862436489,0.0
2023-09-03,1,4.5,529.224,11.55,0.0
2023-09-04,0,,,,
2023-09-05,1,4.9,319.035,12.15,0.0
2023-09-06,1,4.9,644.879,12.15,0.0
2023-09-07,0,,,,
2023-09-08,2,4.5,562.686,11.851029995663982,0.0
2023-09-09,3,5.6,483.8643333333334,13.219022532053868,3068.3989365721777
2023-09-10,0,,,,
2023-09-11,1,4.5,513.175,11.55,0.0
2023-09-12,0,,,,
2023-09-13,1,5.0,650.655,12.3,0.0
2023-09-14,1,4.5,510.788,11.55,0.0
2023-09-15,0,,,,
2023-09-16,0,,,,
2023-09-17,0,,,,
2023-09-18,1,4.5,445.659,11.55,0.0
2023-09-19,0,,,,
2023-09-20,3,4.6,485.148,12.132639965117058,3698.9821474519
2023-09-21,0,,,,
2023-09-22,1,4.9,452.253,12.15,0.0
2023-09-23,0,,,,
2023-09-24,2,4.7,568.6065,12.026434862436489,0.0
2023-09-25,0,,,,
2023-09-26,1,5.2,530.455,12.6,0.0
2023-09-27,1,4.8,613.904,12.0,0.0
2023-09-28,1,4.9,595.604,12.15,0.0
2023-09-29,2,4.7,478.1735,12.151029995663984,0.0
2023-09-30,0,,,,
2023-10-01,2,4.5,515.761,11.851029995663982,0.0
2023-10-02,1,4.6,598.336,11.7,0.0
2023-10-03,3,5.3,455.5453333333333,12.825177572149885,3122.959525311851
2023-10-04,2,5.3,525.4625000000001,12.80149694202523,0.0
2023-10-05,0,,,,
2023-10-06,1,4.9,440.885,12.15,0.0
2023-10-07,0,,,,
2023-10-08,0,,,,
2023-10-09,1,4.7,500.181,11.85,0.0
2023-10-10,1,5.6,571.448,13.2,0.0
2023-10-11,0,,,,
2023-10-12,1,4.9,551.041,12.15,0.0
2023-10-13,1,5.1,537.167,12.45,0.0
2023-10-14,1,5.7,401.457,13.35,0.0
2023-10-15,0,,,,
2023-10-16,0,,,,
2023-10-17,0,,,,
2023-10-18,0,,,,
2023-10-19,0,,,,
2023-10-20,0,,,,
2023-10-21,0,,,,
2023-10-22,1,5.5,532.016,13.05,0.0
2023-10-23,3,5.2,479.1523333333333,12.69752977171972,287.5449451256133
2023-10-24,0,,,,
2023-10-25,2,4.7,466.481,12.026434862436489,0.0
2023-10-26,2,4.6,422.215,12.00102999566398,0.0
2023-10-27,0,,,,
2023-10-28,1,4.8,617.306,12.0,0.0
2023-10-29,0,,,,
2023-10-30,1,4.5,393.686,11.55,0.0
2023-10-31,3,6.5,566.8076666666667,14.550867721531228,5229.309366397135
2023-11-01,2,5.0,493.347,12.476434862436486,0.0
2023-11-02,2,4.7,541.0915,12.026434862436489,0.0
2023-11-03,2,5.3,531.575,12.78707776445072,0.0
2023-11-04,0,,,,
2023-11-05,0,,,,
2023-11-06,0,,,,
2023-11-07,1,5.4,622.68,12.900000000000002,0.0
2023-11-08,2,4.6,388.1165,12.00102999566398,0.0
2023-11-09,0,,,,
2023-11-10,0,,,,
2023-11-11,1,4.6,518.09,11.7,0.0
2023-11-12,2,4.8,564.0995,12.131879480002064,0.0
2023-11-13,2,5.7,467.5015,13.359615408440142,0.0
2023-11-14,0,,,,
2023-11-15,1,5.0,609.85,12.3,0.0
2023-11-16,2,4.9,534.977,12.247322793708696,0.0
2023-11-17,0,,,,
2023-11-18,1,4.5,618.996,11.55,0.0
2023-11-19,1,5.9,585.0,13.650000000000002,0.0
2023-11-20,1,4.6,409.477,11.7,0.0
2023-11-21,0,,,,
2023-11-22,1,4.5,583.75,11.55,0.0
2023-11-23,0,,,,
2023-11-24,1,4.5,562.731,11.55,0.0
2023-11-25,0,,,,
2023-11-26,0,,,,
2023-11-27,0,,,,
2023-11-28,2,4.6,563.6365000000001,11.932474080687586,0.0
2023-11-29,0,,,,
2023-11-30,2,5.0,584.0474999999999,12.431879480002063,0.0
2023-12-01,0,,,,
2023-12-02,1,4.9,532.653,12.15,0.0
2023-12-03,1,4.5,312.962,11.55,0.0
2023-12-04,1,4.5,535.989,11.55,0.0
2023-12-05,0,,,,
2023-12-06,0,,,,
2023-12-07,0,,,,
2023-12-08,0,,,,
2023-12-09,1,4.6,576.502,11.7,0.0
2023-12-10,0,,,,
2023-12-11,1,4.7,560.701,11.85,0.0
2023-12-12,0,,,,
2023-12-13,1,4.5,386.25,11.55,0.0
2023-12-14,2,4.9,579.7974999999999,12.247322793708696,0.0
2023-12-15,0,,,,
2023-12-16,2,5.3,452.474,12.821081852649533,0.0
2023-12-17,0,,,,
2023-12-18,0,,,,
2023-12-19,1,4.9,591.214,12.15,0.0
2023-12-20,1,4.8,588.388,12.0,0.0
2023-12-21,0,,,,
2023-12-22,0,,,,
2023-12-23,2,4.9,419.195,12.247322793708696,0.0
2023-12-24,1,4.7,334.401,11.85,0.0
2023-12-25,1,5.0,336.23,12.3,0.0
2023-12-26,4,4.9,505.4275,12.442436713940324,3464.811788420254
2023-12-27,0,,,,
2023-12-28,0,,,,
2023-12-29,0,,,,
2023-12-30,1,4.5,597.838,11.55,0.0
2023-12-31,1,4.6,516.492,11.7,0.0
2024-01-01,3,4.7,479.4816666666666,12.194221866731146,2748.37362930186
2024-01-02,0,,,,
2024-01-03,0,,,,
2024-01-04,5,4.7,530.574,12.383805859871128,3344.3965636973244
2024-01-05,1,4.7,500.551,11.85,0.0
2024-01-06,0,,,,
2024-01-07,0,,,,
2024-01-08,0,,,,
2024-01-09,0,,,,
2024-01-10,1,4.6,484.097,11.7,0.0
2024-01-11,2,4.8,503.8775,12.30102999566398,0.0
2024-01-12,1,4.5,617.61,11.55,0.0
2024-01-13,1,4.8,584.161,12.0,0.0
2024-01-14,4,4.8,528.2435,12.34455220846809,5707.651761753704
2024-01-15,0,,,,
2024-01-16,1,4.5,580.146,11.55,0.0
2024-01-17,0,,,,
2024-01-18,2,4.9,581.779,12.247322793708696,0.0
2024-01-19,0,,,,
2024-01-20,1,6.6,607.0,14.7,0.0
2024-01-21,1,4.5,537.315,11.55,0.0
2024-01-22,0,,,,
2024-01-23,3,4.6,554.4509999999999,12.083077438168312,46.18551933990331
2024-01-24,0,,,,
2024-01-25,1,4.7,521.296,11.85,0.0
2024-01-26,1,4.5,300.177,11.55,0.0
2024-01-27,0,,,,
2024-01-28,3,6.5,588.3380000000001,14.551046489901893,5356.276735284428
2024-01-29,1,4.6,436.91,11.7,0.0
2024-01-30,2,4.5,528.4435000000001,11.851029995663982,0.0
2024-01-31,0,,,,
2024-02-01,0,,,,
2024-02-02,1,4.5,561.139,11.55,0.0
2024-02-03,0,,,,
2024-02-04,0,,,,
2024-02-05,0,,,,
2024-02-06,0,,,,
2024-02-07,1,4.5,569.384,11.55,0.0
2024-02-08,0,,,,
2024-02-09,3,4.9,560.0746666666666,12.326779009088495,161.7133867728805
2024-02-10,0,,,,
2024-02-11,0,,,,
2024-02-12,0,,,,
2024-02-13,0,,,,
2024-02-14,2,5.2,468.435,12.63707776445072,0.0
2024-02-15,1,4.5,528.082,11.55,0.0
2024-02-16,1,4.5,327.38,11.55,0.0
2024-02-17,0,,,,
2024-02-18,0,,,,
2024-02-19,1,4.7,346.686,11.85,0.0
2024-02-20,1,4.8,569.146,12.0,0.0
2024-02-21,2,5.1,485.5805,12.75102999566398,0.0
2024-02-22,1,4.6,565.334,11.7,0.0
2024-02-23,1,5.3,404.065,12.75,0.0
2024-02-24,0,,,,
2024-02-25,0,,,,
2024-02-26,0,,,,
2024-02-27,1,4.8,409.983,12.0,0.0
2024-02-28,4,4.9,499.19875,12.39392209885129,2446.046873073424
2024-02-29,0,,,,
2024-03-01,0,,,,
2024-03-02,2,5.8,543.813,13.506829128312454,0.0
2024-03-03,0,,,,
2024-03-04,1,4.6,577.325,11.7,0.0
2024-03-05,2,5.1,578.6265000000001,12.501496942025229,0.0
2024-03-06,1,4.8,337.732,12.0,0.0
2024-03-07,0,,,,
2024-03-08,2,5.3,544.2524999999999,12.776572375596103,0.0
2024-03-09,1,5.4,592.972,12.900000000000002,0.0
2024-03-10,0,,,,
2024-03-11,3,4.9,582.1363333333334,12.326779009088495,144.42674028633914
2024-03-12,2,4.6,570.0025,12.00102999566398,0.0
2024-03-13,0,,,,
2024-03-14,0,,,,
2024-03-15,2,4.8,511.8945,12.176434862436484,0.0
2024-03-16,0,,,,
2024-03-17,0,,,,
2024-03-18,0,,,,
2024-03-19,0,,,,
2024-03-20,1,5.3,441.673,12.75,0.0
2024-03-21,0,,,,
2024-03-22,1,4.5,521.789,11.55,0.0
2024-03-23,0,,,,
2024-03-24,0,,,,
2024-03-25,2,4.8,582.1389999999999,12.232474080687586,0.0
2024-03-26,0,,,,
2024-03-27,1,5.0,475.748,12.3,0.0
2024-03-28,0,,,,
2024-03-29,1,5.6,570.902,13.2,0.0
2024-03-30,0,,,,
2024-03-31,2,4.5,441.914,11.851029995663982,0.0
2024-04-01,1,4.8,545.424,12.0,0.0
2024-04-02,0,,,,
2024-04-03,0,,,,
2024-04-04,1,4.5,339.307,11.55,0.0
2024-04-05,0,,,,
2024-04-06,1,4.8,496.08,12.0,0.0
2024-04-07,2,4.8,443.788,12.131879480002064,0.0
2024-04-08,1,4.9,535.776,12.15,0.0
2024-04-09,1,4.9,590.163,12.15,0.0
2024-04-10,0,,,,
2024-04-11,2,4.9,522.1514999999999,12.247322793708696,0.0
2024-04-12,0,,,,
2024-04-13,3,4.8,457.263,12.268578117629064,3275.749627950772
2024-04-14,1,4.5,392.238,11.55,0.0
2024-04-15,0,,,,
2024-04-16,1,4.9,503.626,12.15,0.0
2024-04-17,1,5.4,387.775,12.900000000000002,0.0
2024-04-18,0,,,,
2024-04-19,1,4.5,527.824,11.55,0.0
2024-04-20,1,5.0,489.707,12.3,0.0
2024-04-21,1,4.6,555.315,11.7,0.0
2024-04-22,2,4.6,539.482,11.932474080687586,0.0
2024-04-23,2,4.8,471.5695,12.131879480002064,0.0
2024-04-24,0,,,,
2024-04-25,0,,,,
2024-04-26,1,4.5,520.16,11.55,0.0
2024-04-27,1,6.5,496.0,14.55,0.0
2024-04-28,0,,,,
2024-04-29,1,4.7,387.395,11.85,0.0
2024-04-30,1,5.4,511.078,12.900000000000002,0.0
2024-05-01,1,4.6,546.363,11.7,0.0
2024-05-02,1,4.5,628.645,11.55,0.0
2024-05-03,1,4.5,523.389,11.55,0.0
2024-05-04,0,,,,
2024-05-05,1,4.5,521.355,11.55,0.0
2024-05-06,0,,,,
2024-05-07,1,4.5,451.421,11.55,0.0
2024-05-08,0,,,,
2024-05-09,1,4.5,513.484,11.55,0.0
2024-05-10,1,4.5,584.9,11.55,0.0
2024-05-11,0,,,,
2024-05-12,2,4.8,514.0944999999999,12.232474080687586,0.0
2024-05-13,1,4.6,624.089,11.7,0.0
2024-05-14,0,,,,
2024-05-15,0,,,,
2024-05-16,1,5.0,577.572,12.3,0.0
2024-05-17,0,,,,
2024-05-18,2,5.5,535.335,13.063520922108038,0.0
2024-05-19,0,,,,
2024-05-20,1,4.7,610.133,11.85,0.0
2024-05-21,0,,,,
2024-05-22,1,4.5,559.314,11.55,0.0
2024-05-23,0,,,,
2024-05-24,0,,,,
2024-05-25,1,4.8,607.927,12.0,0.0
2024-05-26,0,,,,
2024-05-27,0,,,,
2024-05-28,2,4.9,539.7635,12.247322793708696,0.0
2024-05-29,1,5.5,392.698,13.05,0.0
2024-05-30,0,,,,
2024-05-31,0,,,,
2024-06-01,1,4.5,561.361,11.55,0.0
2024-06-02,0,,,,
2024-06-03,0,,,,
2024-06-04,2,5.5,585.7895000000001,13.076572375596104,0.0
2024-06-05,2,4.6,535.249,12.00102999566398,0.0
2024-06-06,4,5.9,511.861,13.66904462821946,1465.3568483491529
2024-06-07,0,,,,
2024-06-08,1,4.6,542.739,11.7,0.0
2024-06-09,0,,,,
2024-06-10,0,,,,
2024-06-11,3,4.8,583.9083333333333,12.383077438168312,177.4563990416361
2024-06-12,2,4.7,410.5115,12.026434862436489,0.0
2024-06-13,1,4.5,511.147,11.55,0.0
2024-06-14,0,,,,
2024-06-15,0,,,,
2024-06-16,2,4.8,526.7860000000001,12.232474080687586,0.0
2024-06-17,0,,,,
2024-06-18,0,,,,
2024-06-19,0,,,,
2024-06-20,1,4.8,364.812,12.0,0.0
2024-06-21,0,,,,
2024-06-22,0,,,,
2024-06-23,0,,,,
2024-06-24,2,5.1,459.789,12.521081852649532,0.0
2024-06-25,1,4.8,553.209,12.0,0.0
2024-06-26,1,4.5,527.186,11.55,0.0
2024-06-27,1,4.5,602.759,11.55,0.0
2024-06-28,0,,,,
2024-06-29,2,4.6,492.505,11.932474080687586,0.0
2024-06-30,1,5.2,592.508,12.6,0.0
2024-07-01,1,5.3,479.19,12.75,0.0
2024-07-02,2,4.5,615.1005,11.851029995663982,0.0
2024-07-03,0,,,,
2024-07-04,0,,,,
2024-07-05,0,,,,
2024-07-06,0,,,,
2024-07-07,1,6.2,546.0,14.1,0.0
2024-07-08,0,,,,
2024-07-09,0,,,,
2024-07-10,0,,,,
2024-07-11,1,7.1,639.503,15.45,0.0
2024-07-12,2,4.7,478.9165,12.026434862436489,0.0
2024-07-13,0,,,,
2024-07-14,2,4.8,453.359,12.131879480002064,0.0
2024-07-15,1,4.6,612.164,11.7,0.0
2024-07-16,1,4.6,587.05,11.7,0.0
2024-07-17,0,,,,
2024-07-18,1,4.6,324.938,11.7,0.0
2024-07-19,0,,,,
2024-07-20,0,,,,
2024-07-21,0,,,,
2024-07-22,0,,,,
2024-07-23,3,4.7,504.48,12.151545298844896,3851.7989356760463
2024-07-24,1,4.8,524.857,12.0,0.0
2024-07-25,2,4.6,584.248,12.00102999566398,0.0
2024-07-26,0,,,,
2024-07-27,0,,,,
2024-07-28,0,,,,
2024-07-29,4,5.7,601.524,13.376664244185452,352.8988962006475
2024-07-30,2,4.5,533.9125,11.851029995663982,0.0
2024-07-31,2,5.7,609.582,13.359615408440142,0.0
2024-08-01,0,,,,
2024-08-02,0,,,,
2024-08-03,0,,,,
2024-08-04,0,,,,
2024-08-05,0,,,,
2024-08-06,2,4.8,560.7835,12.131879480002064,0.0
2024-08-07,3,4.6,483.6043333333333,12.083077438168312,192.639685586242
2024-08-08,1,5.0,462.002,12.3,0.0
2024-08-09,3,5.6,557.3716666666667,13.226633575046272,91.35232278432343
2024-08-10,1,6.5,402.166,14.55,0.0
2024-08-11,1,4.5,577.067,11.55,0.0
2024-08-12,3,4.8,442.86066666666665,12.232901311711837,2725.075681635743
2024-08-13,0,,,,
2024-08-14,0,,,,
2024-08-15,1,4.5,501.496,11.55,0.0
2024-08-16,0,,,,
2024-08-17,3,5.3,506.1793333333333,12.982901311711837,2614.786834776679
2024-08-18,0,,,,
2024-08-19,0,,,,
2024-08-20,0,,,,
2024-08-21,3,5.1,479.60666666666674,12.565184488590845,2454.028007098572
2024-08-22,1,4.9,358.49,12.15,0.0
2024-08-23,0,,,,
2024-08-24,4,5.0,557.8735,12.629796874396282,145.0371739882505
2024-08-25,0,,,,
2024-08-26,0,,,,
2024-08-27,0,,,,
2024-08-28,2,4.5,516.0455,11.851029995663982,0.0
2024-08-29,1,4.8,494.259,12.0,0.0
2024-08-30,1,4.5,447.02,11.55,0.0
2024-08-31,1,4.6,527.624,11.7,0.0
2024-09-01,0,,,,
2024-09-02,2,4.9,549.384,12.247322793708696,0.0
2024-09-03,1,4.6,531.231,11.7,0.0
2024-09-04,0,,,,
2024-09-05,0,,,,
2024-09-06,0,,,,
2024-09-07,1,5.2,384.984,12.6,0.0
2024-09-08,0,,,,
2024-09-09,0,,,,
2024-09-10,1,4.5,540.542,11.55,0.0
2024-09-11,2,4.6,513.1595,11.932474080687586,0.0
2024-09-12,0,,,,
2024-09-13,0,,,,
2024-09-14,0,,,,
2024-09-15,0,,,,
2024-09-16,1,4.5,524.158,11.55,0.0
2024-09-17,1,4.7,444.159,11.85,0.0
2024-09-18,0,,,,
2024-09-19,1,4.5,463.624,11.55,0.0
2024-09-20,2,4.6,593.4649999999999,11.932474080687586,0.0
2024-09-21,0,,,,
2024-09-22,1,4.9,543.02,12.15,0.0
2024-09-23,1,4.8,518.512,12.0,0.0
2024-09-24,0,,,,
2024-09-25,0,,,,
2024-09-26,0,,,,
2024-09-27,2,5.2,477.1685,12.651496942025233,0.0
2024-09-28,1,4.5,536.792,11.55,0.0
2024-09-29,0,,,,
2024-09-30,0,,,,
2024-10-01,1,6.1,576.0,13.95,0.0
2024-10-02,1,4.5,542.566,11.55,0.0
2024-10-03,1,4.5,530.548,11.55,0.0
2024-10-04,1,4.5,557.399,11.55,0.0
2024-10-05,1,4.5,374.968,11.55,0.0
2024-10-06,1,4.7,423.286,11.85,0.0
2024-10-07,0,,,,
2024-10-08,1,4.9,305.845,12.15,0.0
2024-10-09,0,,,,
2024-10-10,1,4.5,610.684,11.55,0.0
2024-10-11,1,4.5,524.626,11.55,0.0
2024-10-12,1,4.5,581.27,11.55,0.0
2024-10-13,0,,,,
2024-10-14,1,4.9,609.232,12.15,0.0
2024-10-15,2,4.5,461.3615,11.851029995663982,0.0
2024-10-16,1,4.7,413.977,11.85,0.0
2024-10-17,2,5.4,602.9615,12.918978441047736,0.0
2024-10-18,0,,,,
2024-10-19,0,,,,
2024-10-20,1,5.5,591.313,13.05,0.0
2024-10-21,3,4.7,551.842,12.194221866731146,18.0512473735383
2024-10-22,1,5.5,462.72,13.05,0.0
2024-10-23,0,,,,
2024-10-24,1,5.0,340.82,12.3,0.0
2024-10-25,1,4.5,407.902,11.55,0.0
2024-10-26,0,,,,
2024-10-27,1,5.0,607.641,12.3,0.0
2024-10-28,3,4.9,488.2436666666667,12.533077438168313,2863.5463265701883
2024-10-29,2,4.9,448.9115,12.451029995663982,0.0
2024-10-30,2,6.0,444.831,13.809615408440145,0.0
2024-10-31,2,4.9,536.3775,12.247322793708696,0.0
2024-11-01,0,,,,
2024-11-02,2,5.4,559.4839999999999,12.918978441047736,0.0
2024-11-03,0,,,,
2024-11-04,1,4.5,501.722,11.55,0.0
2024-11-05,1,5.3,590.621,12.75,0.0
2024-11-06,2,5.9,511.5765,13.687077764450722,0.0
2024-11-07,0,,,,
2024-11-08,2,4.6,550.3634999999999,11.932474080687586,0.0
2024-11-09,1,4.7,540.505,11.85,0.0
2024-11-10,1,5.0,583.497,12.3,0.0
2024-11-11,2,5.0,468.2075,12.532474080687589,0.0
2024-11-12,0,,,,
2024-11-13,0,,,,
2024-11-14,1,4.5,607.134,11.55,0.0
2024-11-15,0,,,,
2024-11-16,2,4.6,539.2550000000001,12.00102999566398,0.0
2024-11-17,2,4.8,514.604,12.131879480002064,0.0
2024-11-18,0,,,,
2024-11-19,0,,,,
2024-11-20,1,5.1,437.348,12.45,0.0
2024-11-21,3,4.8,430.089,12.268578117629064,167.85356515148175
2024-11-22,0,,,,
2024-11-23,1,5.9,587.878,13.650000000000002,0.0
2024-11-24,1,4.6,591.053,11.7,0.0
2024-11-25,1,4.5,527.982,11.55,0.0
2024-11-26,1,4.8,607.398,12.0,0.0
2024-11-27,0,,,,
2024-11-28,0,,,,
2024-11-29,0,,,,
2024-11-30,2,5.1,443.3765,12.501496942025229,0.0
2024-12-01,0,,,,
2024-12-02,1,4.6,533.789,11.7,0.0
2024-12-03,2,5.4,549.1015,12.926572375596104,0.0
2024-12-04,0,,,,
2024-12-05,2,4.9,346.3965,12.281879480002065,0.0
2024-12-06,3,4.5,520.5713333333333,12.027121254719663,26.21741739103413
2024-12-07,0,,,,
